id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
408	0	4004	0	3990	MOD	skipped 0 overlaps; used 26 overlaps
409	0	0	0	0	NOV
410	0	2712	2	2712	MOD	skipped 0 overlaps; used 25 overlaps
411	0	3900	29	3877	MOD	skipped 0 overlaps; used 34 overlaps
412	0	3888	11	3883	MOD	skipped 0 overlaps; used 34 overlaps
413	0	4951	0	4917	MOD	skipped 0 overlaps; used 20 overlaps
414	0	16913	0	16823	MOD	skipped 0 overlaps; used 49 overlaps
415	0	5480	0	5480	NOC	skipped 0 overlaps; used 33 overlaps
416	0	13090	7	13089	MOD	skipped 0 overlaps; used 93 overlaps
417	0	30188	51	30171	MOD	skipped 0 overlaps; used 281 overlaps
418	0	2182	24	2181	MOD	skipped 0 overlaps; used 24 overlaps
419	0	8275	142	8275	MOD	skipped 0 overlaps; used 30 overlaps
420	0	2625	36	2625	MOD	skipped 0 overlaps; used 20 overlaps
421	0	1575	9	1575	MOD	skipped 0 overlaps; used 18 overlaps
422	0	2103	0	2103	NOC	skipped 0 overlaps; used 25 overlaps
423	0	11763	30	11758	MOD	skipped 0 overlaps; used 38 overlaps
424	0	5041	36	5041	MOD	skipped 0 overlaps; used 31 overlaps
425	0	5867	92	5867	MOD	skipped 0 overlaps; used 32 overlaps
426	0	13411	39	13410	MOD	skipped 0 overlaps; used 64 overlaps
427	0	7936	8	7904	MOD	skipped 0 overlaps; used 31 overlaps
428	0	6717	21	6709	MOD	skipped 0 overlaps; used 36 overlaps
429	0	8640	0	8628	MOD	skipped 0 overlaps; used 38 overlaps
430	0	39290	0	39285	MOD	skipped 0 overlaps; used 121 overlaps
431	0	1611	6	1611	MOD	skipped 0 overlaps; used 25 overlaps
432	0	18698	10	18697	MOD	skipped 0 overlaps; used 127 overlaps
433	0	3370	2	3370	MOD	skipped 0 overlaps; used 27 overlaps
434	0	3022	4	3022	MOD	skipped 0 overlaps; used 22 overlaps
435	0	5968	5	5967	MOD	skipped 0 overlaps; used 38 overlaps
436	0	1807	0	1807	NOC	skipped 0 overlaps; used 17 overlaps
437	0	24290	0	24278	MOD	skipped 0 overlaps; used 67 overlaps
438	0	6191	68	6190	MOD	skipped 0 overlaps; used 35 overlaps
439	0	2896	19	2889	MOD	skipped 0 overlaps; used 20 overlaps
440	0	6070	17	6048	MOD	skipped 0 overlaps; used 38 overlaps
441	0	21061	0	21052	MOD	skipped 0 overlaps; used 91 overlaps
442	0	0	0	0	NOV
443	0	25999	95	25908	MOD	skipped 0 overlaps; used 69 overlaps
444	0	26345	0	26345	NOC	skipped 0 overlaps; used 92 overlaps
445	0	15157	24	15138	MOD	skipped 0 overlaps; used 209 overlaps
446	0	13540	0	13520	MOD	skipped 0 overlaps; used 134 overlaps
447	0	2893	14	2868	MOD	skipped 0 overlaps; used 31 overlaps
448	0	34754	189	25061	MOD	skipped 0 overlaps; used 81 overlaps
449	0	3649	5	3648	MOD	skipped 0 overlaps; used 22 overlaps
450	0	3649	14	3649	MOD	skipped 0 overlaps; used 22 overlaps
451	0	897	0	897	DEL	skipped 0 overlaps; used 18 overlaps
452	0	516	0	512	DEL	skipped 0 overlaps; used 1 overlaps
453	0	0	0	0	NOV
454	0	2808	4	2807	MOD	skipped 0 overlaps; used 27 overlaps
455	0	2733	0	2730	MOD	skipped 0 overlaps; used 27 overlaps
456	0	2642	0	2634	MOD	skipped 0 overlaps; used 32 overlaps
457	0	2632	22	2631	MOD	skipped 0 overlaps; used 32 overlaps
458	0	2583	0	2567	MOD	skipped 0 overlaps; used 32 overlaps
459	0	2570	0	2570	NOC	skipped 0 overlaps; used 32 overlaps
460	0	2580	0	2580	NOC	skipped 0 overlaps; used 32 overlaps
461	0	6207	45	6207	MOD	skipped 0 overlaps; used 45 overlaps
462	0	15648	80	15636	MOD	skipped 0 overlaps; used 62 overlaps
463	0	7879	16	7855	MOD	skipped 0 overlaps; used 43 overlaps
464	0	0	0	0	NOV
465	0	9098	3	9082	MOD	skipped 0 overlaps; used 40 overlaps
466	0	15012	19	14791	MOD	skipped 0 overlaps; used 53 overlaps
467	0	0	0	0	NOV
468	0	8193	0	8069	MOD	skipped 0 overlaps; used 47 overlaps
469	0	11333	9	11300	MOD	skipped 0 overlaps; used 51 overlaps
470	0	2251	0	2234	MOD	skipped 0 overlaps; used 21 overlaps
471	0	3417	0	3417	NOC	skipped 0 overlaps; used 40 overlaps
472	0	20254	7	20227	MOD	skipped 0 overlaps; used 62 overlaps
473	0	22527	20	22526	MOD	skipped 0 overlaps; used 66 overlaps
474	0	2469	0	2394	MOD	skipped 0 overlaps; used 37 overlaps
475	0	10857	0	10847	MOD	skipped 0 overlaps; used 325 overlaps
476	0	7210	30	7210	MOD	skipped 0 overlaps; used 31 overlaps
477	0	4676	0	4661	MOD	skipped 0 overlaps; used 24 overlaps
478	0	7757	188	7703	MOD	skipped 0 overlaps; used 32 overlaps
479	0	3042	32	3019	MOD	skipped 0 overlaps; used 20 overlaps
480	0	13304	0	13260	MOD	skipped 0 overlaps; used 85 overlaps
481	0	14128	50	14127	MOD	skipped 0 overlaps; used 48 overlaps
482	0	11100	789	11083	MOD	skipped 0 overlaps; used 47 overlaps
483	0	5372	186	5372	MOD	skipped 0 overlaps; used 27 overlaps
484	0	4895	23	4895	MOD	skipped 0 overlaps; used 33 overlaps
485	0	12025	4	6149	MOD	skipped 0 overlaps; used 51 overlaps
486	0	3725	0	3725	NOC	skipped 0 overlaps; used 22 overlaps
487	0	11121	58	11108	MOD	skipped 0 overlaps; used 39 overlaps
488	0	4708	0	4695	MOD	skipped 0 overlaps; used 28 overlaps
489	0	7816	0	7816	NOC	skipped 0 overlaps; used 44 overlaps
490	0	14845	19	14785	MOD	skipped 0 overlaps; used 40 overlaps
491	0	11662	106	11661	MOD	skipped 0 overlaps; used 41 overlaps
492	0	3835	42	3797	MOD	skipped 0 overlaps; used 29 overlaps
493	0	17961	179	17957	MOD	skipped 0 overlaps; used 75 overlaps
494	0	12584	0	12576	MOD	skipped 0 overlaps; used 49 overlaps
495	0	21897	12	21876	MOD	skipped 0 overlaps; used 86 overlaps
496	0	1149	0	1149	NOC	skipped 0 overlaps; used 18 overlaps
497	0	2962	0	2920	MOD	skipped 0 overlaps; used 19 overlaps
498	0	14716	93	14709	MOD	skipped 0 overlaps; used 56 overlaps
499	0	11316	0	11315	MOD	skipped 0 overlaps; used 38 overlaps
500	0	0	0	0	NOV
501	0	2612	0	2592	MOD	skipped 0 overlaps; used 19 overlaps
502	0	0	0	0	NOV
503	0	0	0	0	NOV
504	0	1605	268	1600	MOD	skipped 0 overlaps; used 21 overlaps
505	0	1618	8	1618	MOD	skipped 0 overlaps; used 25 overlaps
506	0	1622	33	1622	MOD	skipped 0 overlaps; used 23 overlaps
507	0	1605	0	1598	MOD	skipped 0 overlaps; used 24 overlaps
508	0	1900	0	1885	MOD	skipped 0 overlaps; used 27 overlaps
509	0	2537	0	2537	NOC	skipped 0 overlaps; used 20 overlaps
510	0	9460	15	9397	MOD	skipped 0 overlaps; used 52 overlaps
511	0	17206	1	17183	MOD	skipped 0 overlaps; used 104 overlaps
512	0	18120	15	18081	MOD	skipped 0 overlaps; used 53 overlaps
513	0	6735	8	6713	MOD	skipped 0 overlaps; used 26 overlaps
514	0	6687	2057	6686	MOD	skipped 0 overlaps; used 49 overlaps
515	0	0	0	0	NOV
516	0	13983	39	13767	MOD	skipped 0 overlaps; used 49 overlaps
517	0	0	0	0	NOV
518	0	16981	0	16907	MOD	skipped 0 overlaps; used 51 overlaps
519	0	25892	0	25892	NOC	skipped 0 overlaps; used 83 overlaps
520	0	15720	99	15699	MOD	skipped 0 overlaps; used 43 overlaps
521	0	14711	1	14685	MOD	skipped 0 overlaps; used 43 overlaps
522	0	6636	0	6636	NOC	skipped 0 overlaps; used 25 overlaps
523	0	6804	4	6804	MOD	skipped 0 overlaps; used 168 overlaps
524	0	0	0	0	NOV
525	0	11835	0	11831	MOD	skipped 0 overlaps; used 212 overlaps
526	0	0	0	0	NOV
527	0	6556	2	6555	MOD	skipped 0 overlaps; used 32 overlaps
528	0	8381	0	8357	MOD	skipped 0 overlaps; used 291 overlaps
529	0	7800	11	7799	MOD	skipped 0 overlaps; used 45 overlaps
530	0	1932	12	1932	MOD	skipped 0 overlaps; used 18 overlaps
531	0	1820	0	1808	MOD	skipped 0 overlaps; used 18 overlaps
532	0	6021	91	6021	MOD	skipped 0 overlaps; used 36 overlaps
533	0	6040	176	6032	MOD	skipped 0 overlaps; used 34 overlaps
534	0	5995	163	5994	MOD	skipped 0 overlaps; used 34 overlaps
535	0	2703	14	2685	MOD	skipped 0 overlaps; used 28 overlaps
536	0	5066	0	5051	MOD	skipped 0 overlaps; used 31 overlaps
537	0	8347	47	8325	MOD	skipped 0 overlaps; used 45 overlaps
538	0	10734	1	10541	MOD	skipped 0 overlaps; used 38 overlaps
539	0	0	0	0	NOV
540	0	3038	124	3011	MOD	skipped 0 overlaps; used 21 overlaps
541	0	914	7	898	DEL	skipped 0 overlaps; used 18 overlaps
542	0	1967	0	1967	NOC	skipped 0 overlaps; used 27 overlaps
543	0	19449	0	19416	MOD	skipped 0 overlaps; used 143 overlaps
544	0	19499	7	19499	MOD	skipped 0 overlaps; used 145 overlaps
545	0	8071	57	8071	MOD	skipped 0 overlaps; used 37 overlaps
546	0	18708	13	18708	MOD	skipped 0 overlaps; used 52 overlaps
547	0	0	0	0	NOV
548	0	15698	4	15697	MOD	skipped 0 overlaps; used 46 overlaps
549	0	11118	1164	11117	MOD	skipped 0 overlaps; used 49 overlaps
550	0	23154	6	23142	MOD	skipped 0 overlaps; used 87 overlaps
551	0	14690	16	14667	MOD	skipped 0 overlaps; used 50 overlaps
552	0	0	0	0	NOV
553	0	3247	105	3246	MOD	skipped 0 overlaps; used 27 overlaps
554	0	1897	0	1897	NOC	skipped 0 overlaps; used 24 overlaps
555	0	6352	8	6347	MOD	skipped 0 overlaps; used 179 overlaps
556	0	0	0	0	NOV
557	0	2317	0	2301	MOD	skipped 0 overlaps; used 27 overlaps
558	0	0	0	0	NOV
559	0	10528	0	10490	MOD	skipped 0 overlaps; used 46 overlaps
560	0	18999	17	18994	MOD	skipped 0 overlaps; used 52 overlaps
561	0	5076	17	5013	MOD	skipped 0 overlaps; used 40 overlaps
562	0	8368	54	8367	MOD	skipped 0 overlaps; used 191 overlaps
563	0	2618	0	2607	MOD	skipped 0 overlaps; used 47 overlaps
564	0	0	0	0	NOV
565	0	4356	113	4356	MOD	skipped 0 overlaps; used 17 overlaps
566	0	4357	6	4357	MOD	skipped 0 overlaps; used 19 overlaps
567	0	6261	17	6260	MOD	skipped 0 overlaps; used 38 overlaps
568	0	6976	0	6976	NOC	skipped 0 overlaps; used 40 overlaps
569	0	896	11	896	DEL	skipped 0 overlaps; used 18 overlaps
570	0	4403	9	4403	MOD	skipped 0 overlaps; used 23 overlaps
571	0	0	0	0	NOV
572	0	12906	56	12878	MOD	skipped 0 overlaps; used 44 overlaps
573	0	7474	9	7457	MOD	skipped 0 overlaps; used 31 overlaps
574	0	4019	3	4019	MOD	skipped 0 overlaps; used 24 overlaps
575	0	8029	887	7830	MOD	skipped 0 overlaps; used 35 overlaps
576	0	0	0	0	NOV
577	0	3545	19	3544	MOD	skipped 0 overlaps; used 24 overlaps
578	0	1010	0	1010	NOC	skipped 0 overlaps; used 31 overlaps
579	0	1992	28	1992	MOD	skipped 0 overlaps; used 34 overlaps
580	0	2025	0	2020	MOD	skipped 0 overlaps; used 34 overlaps
581	0	1831	0	1819	MOD	skipped 0 overlaps; used 18 overlaps
582	0	9980	45	9959	MOD	skipped 0 overlaps; used 36 overlaps
583	0	1996	13	1973	MOD	skipped 0 overlaps; used 28 overlaps
584	0	4809	13	4802	MOD	skipped 0 overlaps; used 34 overlaps
585	0	4787	15	4787	MOD	skipped 0 overlaps; used 34 overlaps
586	0	1803	97	1803	MOD	skipped 0 overlaps; used 27 overlaps
587	0	10057	14	10009	MOD	skipped 0 overlaps; used 56 overlaps
588	0	3787	0	3787	NOC	skipped 0 overlaps; used 14 overlaps
589	0	6505	4	6504	MOD	skipped 0 overlaps; used 36 overlaps
590	0	14097	118	14096	MOD	skipped 0 overlaps; used 52 overlaps
591	0	7270	18	7266	MOD	skipped 0 overlaps; used 28 overlaps
592	0	0	0	0	NOV
593	0	2576	0	2576	NOC	skipped 0 overlaps; used 30 overlaps
594	0	2791	0	2782	MOD	skipped 0 overlaps; used 30 overlaps
595	0	12278	104	12262	MOD	skipped 0 overlaps; used 46 overlaps
596	0	4738	864	4613	MOD	skipped 0 overlaps; used 22 overlaps
597	0	0	0	0	NOV
598	0	15493	74	15492	MOD	skipped 0 overlaps; used 207 overlaps
599	0	18541	0	18525	MOD	skipped 0 overlaps; used 58 overlaps
600	0	3343	40	3330	MOD	skipped 0 overlaps; used 24 overlaps
601	0	2980	18	2975	MOD	skipped 0 overlaps; used 38 overlaps
602	0	6998	18	6966	MOD	skipped 0 overlaps; used 35 overlaps
603	0	7273	52	7258	MOD	skipped 0 overlaps; used 39 overlaps
604	0	1992	16	1909	MOD	skipped 0 overlaps; used 26 overlaps
605	0	0	0	0	NOV
606	0	1318	0	1318	NOC	skipped 0 overlaps; used 28 overlaps
607	0	5181	2	5159	MOD	skipped 0 overlaps; used 29 overlaps
608	0	11060	4	11043	MOD	skipped 0 overlaps; used 43 overlaps
609	0	1538	0	1516	MOD	skipped 0 overlaps; used 24 overlaps
610	0	3976	0	3964	MOD	skipped 0 overlaps; used 25 overlaps
611	0	13083	0	13082	MOD	skipped 0 overlaps; used 40 overlaps
612	0	12155	39	12154	MOD	skipped 0 overlaps; used 45 overlaps
613	0	21954	103	21898	MOD	skipped 0 overlaps; used 67 overlaps
614	0	17924	110	17923	MOD	skipped 0 overlaps; used 59 overlaps
615	0	4564	0	4545	MOD	skipped 0 overlaps; used 29 overlaps
616	0	17273	7	17263	MOD	skipped 0 overlaps; used 54 overlaps
617	0	6278	0	6273	MOD	skipped 0 overlaps; used 41 overlaps
618	0	12079	25	12046	MOD	skipped 0 overlaps; used 43 overlaps
619	0	18895	5	18894	MOD	skipped 0 overlaps; used 62 overlaps
620	0	19342	78	19342	MOD	skipped 0 overlaps; used 373 overlaps
621	0	12606	23	12605	MOD	skipped 0 overlaps; used 43 overlaps
622	0	2804	22	2804	MOD	skipped 0 overlaps; used 251 overlaps
623	0	3143	0	3143	NOC	skipped 0 overlaps; used 260 overlaps
624	0	2943	10	2943	MOD	skipped 0 overlaps; used 258 overlaps
625	0	0	0	0	NOV
626	0	7424	8	7423	MOD	skipped 0 overlaps; used 39 overlaps
627	0	4459	676	4459	MOD	skipped 0 overlaps; used 32 overlaps
628	0	3756	34	3756	MOD	skipped 0 overlaps; used 21 overlaps
629	0	10794	0	10793	MOD	skipped 0 overlaps; used 52 overlaps
630	0	21114	19	21104	MOD	skipped 0 overlaps; used 80 overlaps
631	0	3703	54	3703	MOD	skipped 0 overlaps; used 28 overlaps
632	0	24202	3	24165	MOD	skipped 0 overlaps; used 71 overlaps
633	0	3331	27	3329	MOD	skipped 0 overlaps; used 25 overlaps
634	0	19775	36	19767	MOD	skipped 0 overlaps; used 67 overlaps
635	0	0	0	0	NOV
636	0	14873	50	14873	MOD	skipped 0 overlaps; used 53 overlaps
637	0	3856	118	3814	MOD	skipped 0 overlaps; used 21 overlaps
638	0	1947	0	1947	NOC	skipped 0 overlaps; used 25 overlaps
639	0	5011	77	5007	MOD	skipped 0 overlaps; used 37 overlaps
640	0	4148	8	4119	MOD	skipped 0 overlaps; used 30 overlaps
641	0	2146	0	2146	NOC	skipped 0 overlaps; used 25 overlaps
642	0	11033	31	11020	MOD	skipped 0 overlaps; used 63 overlaps
643	0	16086	0	16085	MOD	skipped 0 overlaps; used 51 overlaps
644	0	7859	21	7859	MOD	skipped 0 overlaps; used 28 overlaps
645	0	1992	6	1992	MOD	skipped 0 overlaps; used 13 overlaps
646	0	12171	41	12171	MOD	skipped 0 overlaps; used 51 overlaps
647	0	9868	10	9845	MOD	skipped 0 overlaps; used 42 overlaps
648	0	5826	4	5825	MOD	skipped 0 overlaps; used 31 overlaps
649	0	7136	14	7135	MOD	skipped 0 overlaps; used 37 overlaps
650	0	7108	0	7108	NOC	skipped 0 overlaps; used 37 overlaps
651	0	15070	19	15044	MOD	skipped 0 overlaps; used 53 overlaps
652	0	5041	51	5022	MOD	skipped 0 overlaps; used 298 overlaps
653	0	16548	1324	11736	MOD	skipped 0 overlaps; used 137 overlaps
654	0	14659	17	14658	MOD	skipped 0 overlaps; used 64 overlaps
655	0	0	0	0	NOV
656	0	6118	412	6106	MOD	skipped 0 overlaps; used 26 overlaps
657	0	11038	44	11033	MOD	skipped 0 overlaps; used 69 overlaps
658	0	12335	37	12327	MOD	skipped 0 overlaps; used 90 overlaps
659	0	1420	0	1420	NOC	skipped 0 overlaps; used 12 overlaps
660	0	1101	0	1101	NOC	skipped 0 overlaps; used 12 overlaps
661	0	5876	9	5876	MOD	skipped 0 overlaps; used 43 overlaps
662	0	5483	34	5476	MOD	skipped 0 overlaps; used 24 overlaps
663	0	5376	19	5376	MOD	skipped 0 overlaps; used 43 overlaps
664	0	12902	18	12902	MOD	skipped 0 overlaps; used 70 overlaps
665	0	11859	11	11852	MOD	skipped 0 overlaps; used 47 overlaps
666	0	2544	39	2497	MOD	skipped 0 overlaps; used 34 overlaps
667	0	14811	0	14811	NOC	skipped 0 overlaps; used 129 overlaps
668	0	5998	14	5978	MOD	skipped 0 overlaps; used 44 overlaps
669	0	0	0	0	NOV
670	0	7251	27	7239	MOD	skipped 0 overlaps; used 42 overlaps
671	0	14468	0	14467	MOD	skipped 0 overlaps; used 78 overlaps
672	0	0	0	0	NOV
673	0	0	0	0	NOV
674	0	9020	142	8952	MOD	skipped 0 overlaps; used 36 overlaps
675	0	4907	14	4893	MOD	skipped 0 overlaps; used 174 overlaps
676	0	6610	106	6610	MOD	skipped 0 overlaps; used 174 overlaps
677	0	21764	8	21733	MOD	skipped 0 overlaps; used 241 overlaps
678	0	2098	0	2098	NOC	skipped 0 overlaps; used 24 overlaps
679	0	8855	30	8806	MOD	skipped 0 overlaps; used 30 overlaps
680	0	4462	41	4425	MOD	skipped 0 overlaps; used 173 overlaps
681	0	17918	1	17898	MOD	skipped 0 overlaps; used 52 overlaps
682	0	15740	102	15739	MOD	skipped 0 overlaps; used 52 overlaps
683	0	14090	12	14079	MOD	skipped 0 overlaps; used 57 overlaps
684	0	0	0	0	NOV
685	0	1481	0	1481	NOC	skipped 0 overlaps; used 21 overlaps
686	0	1465	0	1465	NOC	skipped 0 overlaps; used 21 overlaps
687	0	937	0	936	DEL	skipped 0 overlaps; used 18 overlaps
688	0	10525	60	10524	MOD	skipped 0 overlaps; used 94 overlaps
689	0	4734	14	4733	MOD	skipped 0 overlaps; used 29 overlaps
690	0	4723	0	4723	NOC	skipped 0 overlaps; used 29 overlaps
691	0	2463	0	2463	NOC	skipped 0 overlaps; used 24 overlaps
692	0	11084	0	11083	MOD	skipped 0 overlaps; used 34 overlaps
693	0	6525	18	6507	MOD	skipped 0 overlaps; used 64 overlaps
694	0	6368	0	6348	MOD	skipped 0 overlaps; used 53 overlaps
695	0	1113	15	1113	MOD	skipped 0 overlaps; used 19 overlaps
696	0	18177	1	18176	MOD	skipped 0 overlaps; used 69 overlaps
697	0	20603	14	20602	MOD	skipped 0 overlaps; used 81 overlaps
698	0	3324	0	3319	MOD	skipped 0 overlaps; used 33 overlaps
699	0	20325	38	20324	MOD	skipped 0 overlaps; used 74 overlaps
700	0	16357	0	16356	MOD	skipped 0 overlaps; used 64 overlaps
701	0	4675	21	4674	MOD	skipped 0 overlaps; used 35 overlaps
702	0	2812	23	2800	MOD	skipped 0 overlaps; used 35 overlaps
703	0	16888	10	16888	MOD	skipped 0 overlaps; used 139 overlaps
704	0	7798	0	7798	NOC	skipped 0 overlaps; used 39 overlaps
705	0	24093	43	24014	MOD	skipped 0 overlaps; used 139 overlaps
706	0	0	0	0	NOV
707	0	6971	41	6970	MOD	skipped 0 overlaps; used 41 overlaps
708	0	17176	6	17165	MOD	skipped 0 overlaps; used 62 overlaps
709	0	2207	0	2204	MOD	skipped 0 overlaps; used 25 overlaps
710	0	3664	443	3651	MOD	skipped 0 overlaps; used 30 overlaps
711	0	3228	3	3227	MOD	skipped 0 overlaps; used 30 overlaps
712	0	0	0	0	NOV
713	0	2737	0	2511	MOD	skipped 0 overlaps; used 17 overlaps
714	0	808	1	808	DEL	skipped 0 overlaps; used 21 overlaps
715	0	3621	7	3621	MOD	skipped 0 overlaps; used 22 overlaps
716	0	17996	2	17996	MOD	skipped 0 overlaps; used 133 overlaps
717	0	3198	13	3197	MOD	skipped 0 overlaps; used 20 overlaps
718	0	2995	2	2994	MOD	skipped 0 overlaps; used 15 overlaps
719	0	7721	50	7720	MOD	skipped 0 overlaps; used 53 overlaps
720	0	1631	928	1631	DEL	skipped 0 overlaps; used 14 overlaps
721	0	5729	6	5725	MOD	skipped 0 overlaps; used 33 overlaps
722	0	4936	1	4917	MOD	skipped 0 overlaps; used 33 overlaps
723	0	5501	30	5500	MOD	skipped 0 overlaps; used 41 overlaps
724	0	4027	0	4023	MOD	skipped 0 overlaps; used 28 overlaps
725	0	0	0	0	NOV
726	0	14117	7	14095	MOD	skipped 0 overlaps; used 45 overlaps
727	0	3576	14	3576	MOD	skipped 0 overlaps; used 39 overlaps
728	0	11699	40	11643	MOD	skipped 0 overlaps; used 45 overlaps
729	0	12135	0	12128	MOD	skipped 0 overlaps; used 58 overlaps
730	0	7325	11	7324	MOD	skipped 0 overlaps; used 34 overlaps
731	0	18702	44	18627	MOD	skipped 0 overlaps; used 69 overlaps
732	0	7784	248	7745	MOD	skipped 0 overlaps; used 29 overlaps
733	0	1356	0	1356	NOC	skipped 0 overlaps; used 22 overlaps
734	0	3344	92	3344	MOD	skipped 0 overlaps; used 23 overlaps
735	0	7940	1	7939	MOD	skipped 0 overlaps; used 44 overlaps
736	0	2193	0	2177	MOD	skipped 0 overlaps; used 23 overlaps
737	0	14577	19	14576	MOD	skipped 0 overlaps; used 181 overlaps
738	0	2059	23	2045	MOD	skipped 0 overlaps; used 26 overlaps
739	0	2884	35	2870	MOD	skipped 0 overlaps; used 31 overlaps
740	0	0	0	0	NOV
741	0	3945	107	3913	MOD	skipped 0 overlaps; used 27 overlaps
742	0	3337	0	3331	MOD	skipped 0 overlaps; used 31 overlaps
743	0	6018	6	6017	MOD	skipped 0 overlaps; used 29 overlaps
744	0	1609	17	1609	MOD	skipped 0 overlaps; used 22 overlaps
745	0	1612	3	1612	MOD	skipped 0 overlaps; used 23 overlaps
746	0	1296	5	1269	MOD	skipped 0 overlaps; used 22 overlaps
747	0	11715	0	11712	MOD	skipped 0 overlaps; used 56 overlaps
748	0	10778	1	10774	MOD	skipped 0 overlaps; used 46 overlaps
749	0	4697	20	4685	MOD	skipped 0 overlaps; used 40 overlaps
750	0	21545	123	21545	MOD	skipped 0 overlaps; used 68 overlaps
751	0	2396	43	2396	MOD	skipped 0 overlaps; used 13 overlaps
752	0	4153	9	4153	MOD	skipped 0 overlaps; used 29 overlaps
753	0	0	0	0	NOV
754	0	12576	58	12567	MOD	skipped 0 overlaps; used 46 overlaps
755	0	17960	0	17945	MOD	skipped 0 overlaps; used 58 overlaps
756	0	19321	106	19270	MOD	skipped 0 overlaps; used 76 overlaps
757	0	13756	17	13742	MOD	skipped 0 overlaps; used 59 overlaps
758	0	24997	0	24967	MOD	skipped 0 overlaps; used 142 overlaps
759	0	0	0	0	NOV
760	0	8212	4	8212	MOD	skipped 0 overlaps; used 43 overlaps
761	0	9075	111	9014	MOD	skipped 0 overlaps; used 190 overlaps
762	0	936	1	936	DEL	skipped 0 overlaps; used 26 overlaps
763	0	3127	189	3127	MOD	skipped 0 overlaps; used 18 overlaps
764	0	5330	3	5329	MOD	skipped 0 overlaps; used 39 overlaps
765	0	17948	43	17935	MOD	skipped 0 overlaps; used 64 overlaps
766	0	0	0	0	NOV
767	0	3351	42	3350	MOD	skipped 0 overlaps; used 22 overlaps
768	0	10586	0	10585	MOD	skipped 0 overlaps; used 41 overlaps
769	0	5590	62	5587	MOD	skipped 0 overlaps; used 38 overlaps
770	0	13565	108	13560	MOD	skipped 0 overlaps; used 191 overlaps
771	0	13801	26	13792	MOD	skipped 0 overlaps; used 50 overlaps
772	0	10953	39	10953	MOD	skipped 0 overlaps; used 42 overlaps
773	0	17234	11	17233	MOD	skipped 0 overlaps; used 335 overlaps
774	0	23532	179	23531	MOD	skipped 0 overlaps; used 76 overlaps
775	0	2274	32	2269	MOD	skipped 0 overlaps; used 25 overlaps
776	0	2566	4	2566	MOD	skipped 0 overlaps; used 32 overlaps
777	0	11484	15	11484	MOD	skipped 0 overlaps; used 41 overlaps
778	0	2117	15	2117	MOD	skipped 0 overlaps; used 22 overlaps
779	0	2405	0	2395	MOD	skipped 0 overlaps; used 22 overlaps
780	0	0	0	0	NOV
781	0	10596	0	10582	MOD	skipped 0 overlaps; used 39 overlaps
782	0	2200	11	2200	MOD	skipped 0 overlaps; used 29 overlaps
783	0	11658	0	11383	MOD	skipped 0 overlaps; used 190 overlaps
784	0	20079	54	20078	MOD	skipped 0 overlaps; used 52 overlaps
785	0	13009	0	13008	MOD	skipped 0 overlaps; used 47 overlaps
786	0	15452	10	15437	MOD	skipped 0 overlaps; used 61 overlaps
787	0	18705	107	18704	MOD	skipped 0 overlaps; used 50 overlaps
788	0	11965	0	11895	MOD	skipped 0 overlaps; used 44 overlaps
789	0	6126	9	6087	MOD	skipped 0 overlaps; used 35 overlaps
790	0	15869	40	15843	MOD	skipped 0 overlaps; used 221 overlaps
791	0	8625	17	8625	MOD	skipped 0 overlaps; used 56 overlaps
792	0	11739	0	11739	NOC	skipped 0 overlaps; used 54 overlaps
793	0	9614	110	9613	MOD	skipped 0 overlaps; used 33 overlaps
794	0	1208	17	1191	MOD	skipped 0 overlaps; used 25 overlaps
795	0	11254	102	11221	MOD	skipped 0 overlaps; used 58 overlaps
796	0	8459	64	8434	MOD	skipped 0 overlaps; used 33 overlaps
797	0	0	0	0	NOV
798	0	1596	0	1596	NOC	skipped 0 overlaps; used 18 overlaps
799	0	7043	21	7025	MOD	skipped 0 overlaps; used 39 overlaps
800	0	15346	29	15345	MOD	skipped 0 overlaps; used 95 overlaps
801	0	3421	5	3403	MOD	skipped 0 overlaps; used 33 overlaps
802	0	19027	43	19026	MOD	skipped 0 overlaps; used 62 overlaps
803	0	24933	1	24913	MOD	skipped 0 overlaps; used 75 overlaps
